,State,County,latitude,longitude,rent,Annual_Average_Employment,Annual_Average_Pay,Industry,NAICS,State_Name_Full,Ticker,decision
3896,MI,Monroe County,41.916097,-83.4871059,1231.216329650128,1124,39418,other services,1027,Michigan,MI_Monroe County_other services,CONSIDER
3897,MI,Monroe County,41.916097,-83.4871059,1231.216329650128,77,40746,unclassified,1029,Michigan,MI_Monroe County_unclassified,CONSIDER
3898,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,15456,62173,goods-producing,101,Michigan,MI_Muskegon County_goods-producing,GOOD
3899,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,537,44103,natural resources and mining,1011,Michigan,MI_Muskegon County_natural resources and mining,CONSIDER
3900,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,2386,66391,construction,1012,Michigan,MI_Muskegon County_construction,GOOD
3901,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,12533,62144,manufacturing,1013,Michigan,MI_Muskegon County_manufacturing,GOOD
3902,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,37096,40874,service-providing,102,Michigan,MI_Muskegon County_service-providing,CONSIDER
3903,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,13502,41518,"trade, transportation, and utilities",1021,Michigan,"MI_Muskegon County_trade, transportation, and utilities",CONSIDER
3904,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,255,69711,information,1022,Michigan,MI_Muskegon County_information,GOOD
3905,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,1488,57796,financial activities,1023,Michigan,MI_Muskegon County_financial activities,GOOD
3906,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,2875,49101,professional and business services,1024,Michigan,MI_Muskegon County_professional and business services,GOOD
3907,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,10317,50119,education and health services,1025,Michigan,MI_Muskegon County_education and health services,GOOD
3908,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,7001,20239,leisure and hospitality,1026,Michigan,MI_Muskegon County_leisure and hospitality,CONSIDER
3909,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,1572,30763,other services,1027,Michigan,MI_Muskegon County_other services,CONSIDER
3910,MI,Muskegon County,43.2892579,-86.751892,1113.0308128254096,86,41997,unclassified,1029,Michigan,MI_Muskegon County_unclassified,CONSIDER
3911,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,50834,62592,goods-producing,101,Michigan,MI_Ottawa County_goods-producing,CONSIDER
3912,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,3684,34147,natural resources and mining,1011,Michigan,MI_Ottawa County_natural resources and mining,CONSIDER
3913,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,6275,60836,construction,1012,Michigan,MI_Ottawa County_construction,CONSIDER
3914,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,40875,65425,manufacturing,1013,Michigan,MI_Ottawa County_manufacturing,CONSIDER
3915,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,59953,45178,service-providing,102,Michigan,MI_Ottawa County_service-providing,CONSIDER
3916,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,18710,51755,"trade, transportation, and utilities",1021,Michigan,"MI_Ottawa County_trade, transportation, and utilities",CONSIDER
3917,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,637,85041,information,1022,Michigan,MI_Ottawa County_information,CONSIDER
3918,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,3078,70927,financial activities,1023,Michigan,MI_Ottawa County_financial activities,CONSIDER
3919,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,11996,49754,professional and business services,1024,Michigan,MI_Ottawa County_professional and business services,CONSIDER
3920,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,11480,42237,education and health services,1025,Michigan,MI_Ottawa County_education and health services,CONSIDER
3921,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,9772,21861,leisure and hospitality,1026,Michigan,MI_Ottawa County_leisure and hospitality,CONSIDER
3922,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,4019,40476,other services,1027,Michigan,MI_Ottawa County_other services,CONSIDER
3923,MI,Ottawa County,42.9424607,-86.6549462,1516.643920603337,261,37195,unclassified,1029,Michigan,MI_Ottawa County_unclassified,CONSIDER
3924,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,14148,70767,goods-producing,101,Michigan,MI_Saginaw County_goods-producing,GOOD
3925,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,570,36196,natural resources and mining,1011,Michigan,MI_Saginaw County_natural resources and mining,CONSIDER
3926,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,3018,65755,construction,1012,Michigan,MI_Saginaw County_construction,GOOD
3927,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,10559,74067,manufacturing,1013,Michigan,MI_Saginaw County_manufacturing,GOOD
3928,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,53377,47892,service-providing,102,Michigan,MI_Saginaw County_service-providing,CONSIDER
3929,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,15368,44284,"trade, transportation, and utilities",1021,Michigan,"MI_Saginaw County_trade, transportation, and utilities",GOOD
3930,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,914,70812,information,1022,Michigan,MI_Saginaw County_information,GOOD
3931,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,3454,70327,financial activities,1023,Michigan,MI_Saginaw County_financial activities,GOOD
3932,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,9351,49276,professional and business services,1024,Michigan,MI_Saginaw County_professional and business services,GOOD
3933,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,15009,59163,education and health services,1025,Michigan,MI_Saginaw County_education and health services,GOOD
3934,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,7111,20574,leisure and hospitality,1026,Michigan,MI_Saginaw County_leisure and hospitality,CONSIDER
3935,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,2090,33553,other services,1027,Michigan,MI_Saginaw County_other services,CONSIDER
3936,MI,Saginaw County,43.3282667,-84.05541,900.9711415984981,80,36772,unclassified,1029,Michigan,MI_Saginaw County_unclassified,CONSIDER
3937,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,18051,70995,goods-producing,101,Michigan,MI_Washtenaw County_goods-producing,CONSIDER
3938,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,283,35777,natural resources and mining,1011,Michigan,MI_Washtenaw County_natural resources and mining,CONSIDER
3939,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,4844,71564,construction,1012,Michigan,MI_Washtenaw County_construction,CONSIDER
3940,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,12925,71552,manufacturing,1013,Michigan,MI_Washtenaw County_manufacturing,CONSIDER
3941,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,110089,66356,service-providing,102,Michigan,MI_Washtenaw County_service-providing,CONSIDER
3942,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,25438,58566,"trade, transportation, and utilities",1021,Michigan,"MI_Washtenaw County_trade, transportation, and utilities",CONSIDER
3943,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,4691,125832,information,1022,Michigan,MI_Washtenaw County_information,GOOD
3944,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,6183,87526,financial activities,1023,Michigan,MI_Washtenaw County_financial activities,CONSIDER
3945,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,27719,90521,professional and business services,1024,Michigan,MI_Washtenaw County_professional and business services,CONSIDER
3946,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,27333,59658,education and health services,1025,Michigan,MI_Washtenaw County_education and health services,CONSIDER
3947,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,13858,24382,leisure and hospitality,1026,Michigan,MI_Washtenaw County_leisure and hospitality,CONSIDER
3948,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,4486,40902,other services,1027,Michigan,MI_Washtenaw County_other services,CONSIDER
3949,MI,Washtenaw County,42.2522168,-83.8434233,2096.952237516591,382,59437,unclassified,1029,Michigan,MI_Washtenaw County_unclassified,CONSIDER
3950,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,8209,64709,goods-producing,101,Michigan,MI_Eaton County_goods-producing,GOOD
3951,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,446,43498,natural resources and mining,1011,Michigan,MI_Eaton County_natural resources and mining,CONSIDER
3952,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,1584,63530,construction,1012,Michigan,MI_Eaton County_construction,GOOD
3953,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,6179,66543,manufacturing,1013,Michigan,MI_Eaton County_manufacturing,GOOD
3954,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,27368,49927,service-providing,102,Michigan,MI_Eaton County_service-providing,CONSIDER
3955,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,11111,45738,"trade, transportation, and utilities",1021,Michigan,"MI_Eaton County_trade, transportation, and utilities",CONSIDER
3956,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,590,77268,information,1022,Michigan,MI_Eaton County_information,CONSIDER
3957,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,5000,74797,financial activities,1023,Michigan,MI_Eaton County_financial activities,CONSIDER
3958,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,2546,58112,professional and business services,1024,Michigan,MI_Eaton County_professional and business services,GOOD
3959,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,3191,46462,education and health services,1025,Michigan,MI_Eaton County_education and health services,CONSIDER
3960,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,3389,19953,leisure and hospitality,1026,Michigan,MI_Eaton County_leisure and hospitality,CONSIDER
3961,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,1464,49297,other services,1027,Michigan,MI_Eaton County_other services,CONSIDER
3962,MI,Eaton County,42.5895301,-84.8464499,1295.9638204529374,77,34139,unclassified,1029,Michigan,MI_Eaton County_unclassified,CONSIDER
3963,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,16278,67532,goods-producing,101,Michigan,MI_Ingham County_goods-producing,CONSIDER
3964,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,905,38925,natural resources and mining,1011,Michigan,MI_Ingham County_natural resources and mining,CONSIDER
3965,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,4820,68867,construction,1012,Michigan,MI_Ingham County_construction,CONSIDER
3966,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,10553,69375,manufacturing,1013,Michigan,MI_Ingham County_manufacturing,CONSIDER
3967,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,85833,55726,service-providing,102,Michigan,MI_Ingham County_service-providing,CONSIDER
3968,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,18749,46003,"trade, transportation, and utilities",1021,Michigan,"MI_Ingham County_trade, transportation, and utilities",CONSIDER
3969,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,2132,77381,information,1022,Michigan,MI_Ingham County_information,CONSIDER
3970,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,8920,82250,financial activities,1023,Michigan,MI_Ingham County_financial activities,CONSIDER
3971,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,15499,71294,professional and business services,1024,Michigan,MI_Ingham County_professional and business services,CONSIDER
3972,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,24859,57849,education and health services,1025,Michigan,MI_Ingham County_education and health services,CONSIDER
3973,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,10298,21052,leisure and hospitality,1026,Michigan,MI_Ingham County_leisure and hospitality,CONSIDER
3974,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,5185,48829,other services,1027,Michigan,MI_Ingham County_other services,CONSIDER
3975,MI,Ingham County,42.6035338,-84.3738107,1362.5588989330483,193,46987,unclassified,1029,Michigan,MI_Ingham County_unclassified,CONSIDER
3976,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,13445,68904,goods-producing,101,Michigan,MI_Livingston County_goods-producing,CONSIDER
3977,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,239,42813,natural resources and mining,1011,Michigan,MI_Livingston County_natural resources and mining,CONSIDER
3978,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,3978,67419,construction,1012,Michigan,MI_Livingston County_construction,CONSIDER
3979,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,9228,70221,manufacturing,1013,Michigan,MI_Livingston County_manufacturing,CONSIDER
3980,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,40310,45906,service-providing,102,Michigan,MI_Livingston County_service-providing,CONSIDER
3981,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,12736,53756,"trade, transportation, and utilities",1021,Michigan,"MI_Livingston County_trade, transportation, and utilities",CONSIDER
3982,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,559,65860,information,1022,Michigan,MI_Livingston County_information,CONSIDER
3983,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,2827,66113,financial activities,1023,Michigan,MI_Livingston County_financial activities,CONSIDER
3984,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,6677,55323,professional and business services,1024,Michigan,MI_Livingston County_professional and business services,CONSIDER
3985,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,7623,42114,education and health services,1025,Michigan,MI_Livingston County_education and health services,CONSIDER
3986,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,7424,21165,leisure and hospitality,1026,Michigan,MI_Livingston County_leisure and hospitality,CONSIDER
3987,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,2146,37311,other services,1027,Michigan,MI_Livingston County_other services,CONSIDER
3988,MI,Livingston County,42.6025316,-83.9117183,1816.8445978582247,318,45622,unclassified,1029,Michigan,MI_Livingston County_unclassified,CONSIDER
3989,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,81725,70587,goods-producing,101,Michigan,MI_Macomb County_goods-producing,CONSIDER
3990,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,1041,36923,natural resources and mining,1011,Michigan,MI_Macomb County_natural resources and mining,CONSIDER
3991,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,16646,73508,construction,1012,Michigan,MI_Macomb County_construction,CONSIDER
3992,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,64038,70375,manufacturing,1013,Michigan,MI_Macomb County_manufacturing,CONSIDER
3993,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,205299,59723,service-providing,102,Michigan,MI_Macomb County_service-providing,CONSIDER
3994,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,63344,50209,"trade, transportation, and utilities",1021,Michigan,"MI_Macomb County_trade, transportation, and utilities",CONSIDER
3995,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,1920,74010,information,1022,Michigan,MI_Macomb County_information,CONSIDER
3996,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,10043,71808,financial activities,1023,Michigan,MI_Macomb County_financial activities,CONSIDER
3997,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,53284,95084,professional and business services,1024,Michigan,MI_Macomb County_professional and business services,CONSIDER
3998,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,41709,53054,education and health services,1025,Michigan,MI_Macomb County_education and health services,CONSIDER
3999,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,25590,21570,leisure and hospitality,1026,Michigan,MI_Macomb County_leisure and hospitality,CONSIDER
4000,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,8586,40853,other services,1027,Michigan,MI_Macomb County_other services,CONSIDER
4001,MI,Macomb County,42.6715526,-82.9114562,1356.6475261305816,822,42906,unclassified,1029,Michigan,MI_Macomb County_unclassified,CONSIDER
4002,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,95536,83889,goods-producing,101,Michigan,MI_Oakland County_goods-producing,CONSIDER
4003,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,1125,44002,natural resources and mining,1011,Michigan,MI_Oakland County_natural resources and mining,CONSIDER
4004,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,28632,82386,construction,1012,Michigan,MI_Oakland County_construction,CONSIDER
4005,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,65779,85225,manufacturing,1013,Michigan,MI_Oakland County_manufacturing,CONSIDER
4006,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,557305,69766,service-providing,102,Michigan,MI_Oakland County_service-providing,CONSIDER
4007,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,122848,64336,"trade, transportation, and utilities",1021,Michigan,"MI_Oakland County_trade, transportation, and utilities",CONSIDER
4008,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,13414,98173,information,1022,Michigan,MI_Oakland County_information,CONSIDER
4009,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,59768,96562,financial activities,1023,Michigan,MI_Oakland County_financial activities,CONSIDER
4010,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,172794,88143,professional and business services,1024,Michigan,MI_Oakland County_professional and business services,CONSIDER
4011,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,109211,56767,education and health services,1025,Michigan,MI_Oakland County_education and health services,CONSIDER
4012,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,56857,25004,leisure and hospitality,1026,Michigan,MI_Oakland County_leisure and hospitality,CONSIDER
4013,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,20186,44837,other services,1027,Michigan,MI_Oakland County_other services,CONSIDER
4014,MI,Oakland County,42.6604518,-83.3842103,1661.3260460888605,2228,59337,unclassified,1029,Michigan,MI_Oakland County_unclassified,CONSIDER
4015,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,112030,73744,goods-producing,101,Michigan,MI_Wayne County_goods-producing,CONSIDER
4016,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,1044,69241,natural resources and mining,1011,Michigan,MI_Wayne County_natural resources and mining,CONSIDER
4017,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,21044,76388,construction,1012,Michigan,MI_Wayne County_construction,CONSIDER
4018,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,89941,73178,manufacturing,1013,Michigan,MI_Wayne County_manufacturing,CONSIDER
4019,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,499092,67539,service-providing,102,Michigan,MI_Wayne County_service-providing,CONSIDER
4020,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,144078,56722,"trade, transportation, and utilities",1021,Michigan,"MI_Wayne County_trade, transportation, and utilities",CONSIDER
4021,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,5762,97862,information,1022,Michigan,MI_Wayne County_information,CONSIDER
4022,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,39348,93702,financial activities,1023,Michigan,MI_Wayne County_financial activities,CONSIDER
4023,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,114376,96590,professional and business services,1024,Michigan,MI_Wayne County_professional and business services,CONSIDER
4024,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,118053,62247,education and health services,1025,Michigan,MI_Wayne County_education and health services,CONSIDER
4025,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,56735,35357,leisure and hospitality,1026,Michigan,MI_Wayne County_leisure and hospitality,CONSIDER
4026,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,19650,42477,other services,1027,Michigan,MI_Wayne County_other services,CONSIDER
4027,MI,Wayne County,42.2846636,-83.2619533,1356.503940849274,1091,44159,unclassified,1029,Michigan,MI_Wayne County_unclassified,CONSIDER
4028,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,4194,54593,goods-producing,101,Minnesota,MN_Mower County_goods-producing,GOOD
4029,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,167,35956,natural resources and mining,1011,Minnesota,MN_Mower County_natural resources and mining,GOOD
4030,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,529,59170,construction,1012,Minnesota,MN_Mower County_construction,GOOD
4031,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,3498,54793,manufacturing,1013,Minnesota,MN_Mower County_manufacturing,GOOD
4032,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,9178,52964,service-providing,102,Minnesota,MN_Mower County_service-providing,GOOD
4033,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,2657,45572,"trade, transportation, and utilities",1021,Minnesota,"MN_Mower County_trade, transportation, and utilities",GOOD
4034,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,154,46458,information,1022,Minnesota,MN_Mower County_information,GOOD
4035,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,302,59375,financial activities,1023,Minnesota,MN_Mower County_financial activities,GOOD
4036,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,1770,98163,professional and business services,1024,Minnesota,MN_Mower County_professional and business services,CONSIDER
4037,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,2761,49359,education and health services,1025,Minnesota,MN_Mower County_education and health services,GOOD
4038,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,1064,17365,leisure and hospitality,1026,Minnesota,MN_Mower County_leisure and hospitality,CONSIDER
4039,MN,Mower County,43.6662486,-92.7595136,745.4593010119626,470,24268,other services,1027,Minnesota,MN_Mower County_other services,CONSIDER
4040,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,10397,84138,goods-producing,101,Minnesota,MN_Olmsted County_goods-producing,CONSIDER
4041,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,315,37921,natural resources and mining,1011,Minnesota,MN_Olmsted County_natural resources and mining,CONSIDER
4042,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,3962,68498,construction,1012,Minnesota,MN_Olmsted County_construction,CONSIDER
4043,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,6120,96639,manufacturing,1013,Minnesota,MN_Olmsted County_manufacturing,CONSIDER
4044,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,80434,70090,service-providing,102,Minnesota,MN_Olmsted County_service-providing,CONSIDER
4045,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,12947,39075,"trade, transportation, and utilities",1021,Minnesota,"MN_Olmsted County_trade, transportation, and utilities",CONSIDER
4046,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,1031,70662,information,1022,Minnesota,MN_Olmsted County_information,CONSIDER
4047,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,2084,75600,financial activities,1023,Minnesota,MN_Olmsted County_financial activities,CONSIDER
4048,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,5653,69374,professional and business services,1024,Minnesota,MN_Olmsted County_professional and business services,CONSIDER
4049,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,47957,88055,education and health services,1025,Minnesota,MN_Olmsted County_education and health services,CONSIDER
4050,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,8351,23747,leisure and hospitality,1026,Minnesota,MN_Olmsted County_leisure and hospitality,CONSIDER
4051,MN,Olmsted County,43.9994987,-92.4100985,1416.1010800210795,2412,36484,other services,1027,Minnesota,MN_Olmsted County_other services,CONSIDER
4052,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,16669,67349,goods-producing,101,Minnesota,MN_Stearns County_goods-producing,CONSIDER
4053,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,1161,44736,natural resources and mining,1011,Minnesota,MN_Stearns County_natural resources and mining,CONSIDER
4054,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,4574,93195,construction,1012,Minnesota,MN_Stearns County_construction,CONSIDER
4055,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,10933,58937,manufacturing,1013,Minnesota,MN_Stearns County_manufacturing,GOOD
4056,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,54872,51084,service-providing,102,Minnesota,MN_Stearns County_service-providing,CONSIDER
4057,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,17407,46793,"trade, transportation, and utilities",1021,Minnesota,"MN_Stearns County_trade, transportation, and utilities",CONSIDER
4058,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,1181,74604,information,1022,Minnesota,MN_Stearns County_information,CONSIDER
4059,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,4324,70191,financial activities,1023,Minnesota,MN_Stearns County_financial activities,CONSIDER
4060,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,6518,55955,professional and business services,1024,Minnesota,MN_Stearns County_professional and business services,GOOD
4061,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,16658,61808,education and health services,1025,Minnesota,MN_Stearns County_education and health services,CONSIDER
4062,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,6236,18295,leisure and hospitality,1026,Minnesota,MN_Stearns County_leisure and hospitality,CONSIDER
4063,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,2548,34753,other services,1027,Minnesota,MN_Stearns County_other services,CONSIDER
4064,MN,Stearns County,45.5552345,-94.6104822,1354.8159415573089,1,22448,unclassified,1029,Minnesota,MN_Stearns County_unclassified,CONSIDER
4065,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,6338,60564,goods-producing,101,Minnesota,MN_Winona County_goods-producing,GOOD
4066,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,486,36586,natural resources and mining,1011,Minnesota,MN_Winona County_natural resources and mining,CONSIDER
4067,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,596,52203,construction,1012,Minnesota,MN_Winona County_construction,GOOD
4068,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,5256,63731,manufacturing,1013,Minnesota,MN_Winona County_manufacturing,GOOD
4069,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,13705,41142,service-providing,102,Minnesota,MN_Winona County_service-providing,CONSIDER
4070,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,4528,42175,"trade, transportation, and utilities",1021,Minnesota,"MN_Winona County_trade, transportation, and utilities",CONSIDER
4071,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,449,46396,information,1022,Minnesota,MN_Winona County_information,GOOD
4072,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,631,66056,financial activities,1023,Minnesota,MN_Winona County_financial activities,GOOD
4073,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,1637,60835,professional and business services,1024,Minnesota,MN_Winona County_professional and business services,GOOD
4074,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,3782,42829,education and health services,1025,Minnesota,MN_Winona County_education and health services,CONSIDER
4075,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,2180,15240,leisure and hospitality,1026,Minnesota,MN_Winona County_leisure and hospitality,CONSIDER
4076,MN,Winona County,43.9822682,-91.7767076,996.8456251474113,498,31294,other services,1027,Minnesota,MN_Winona County_other services,CONSIDER
4077,MN,Anoka County,45.2741098,-93.2427232,1747.0374900394318,31935,85140,goods-producing,101,Minnesota,MN_Anoka County_goods-producing,CONSIDER
4078,MN,Anoka County,45.2741098,-93.2427232,1747.0374900394318,455,37877,natural resources and mining,1011,Minnesota,MN_Anoka County_natural resources and mining,CONSIDER
4079,MN,Anoka County,45.2741098,-93.2427232,1747.0374900394318,8734,77104,construction,1012,Minnesota,MN_Anoka County_construction,CONSIDER
4080,MN,Anoka County,45.2741098,-93.2427232,1747.0374900394318,22746,89172,manufacturing,1013,Minnesota,MN_Anoka County_manufacturing,CONSIDER
